N,P,K,temperature,humidity,ph,rainfall,label,Dist Name,Year,Dist Code,State Code,State Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha)
91,36,45,24.42015549,82.42656509,5.95006997,268.3076833,rice,kolhapur,1978,107,7,Maharashtra,98,202.6,2067.35
72,45,35,25.49996791,82.89738576,5.762154453,194.647768,rice,chhindwara,2006,9,6,Madhya Pradesh,20.56,16.67,810.8
60,51,36,22.71888254,82.80398979,6.0214889,256.4163946,rice,ludhiana,1997,171,9,Punjab,246.3,944.3,3833.94
90,46,42,24.03820469,81.45702827,7.504117481,251.0987803,rice,bareilly,1985,199,12,Uttar Pradesh,137,257.7,1881.02
60,48,39,24.27336904,80.26632934,7.050010489,230.6702168,rice,mandya,2011,68,5,Karnataka,74.16,251.64,3393.2
76,47,42,20.07301041,83.31624688,5.733514816,261.6520022,rice,murshidabad,1995,804,13,West Bengal,341.22,738.08,2163.06
66,43,39,26.0738301,84.93883361,6.009332481,186.3049176,rice,karnal,1984,184,4,Haryana,351,878,2501.42
88,35,40,23.55406414,83.53826186,5.835174035,291.7413875,rice,murshidabad,2000,804,13,West Bengal,224.12,548.18,2445.92
69,55,38,22.75407472,82.66844515,5.73561079,271.1638954,rice,east godavari,1986,46,1,Andhra Pradesh,402,718,1786.07
89,54,38,24.47614113,83.59075759,6.696743527,230.5456886,rice,bareilly,2015,199,12,Uttar Pradesh,158.63,327.41,2063.99
77,38,36,21.90806036,80.16957327,5.92769643,225.4406696,rice,gorakhpur,2009,221,12,Uttar Pradesh,321.57,689.91,2145.44
91,50,40,20.85428746,84.14672933,6.452307303,228.9264184,rice,ahmednagar,2010,102,7,Maharashtra,7.5,7.03,937.33
88,54,44,25.73878359,83.92916468,6.123795871,233.6614605,rice,guntur,1983,49,1,Andhra Pradesh,375.5,989.1,2634.09
83,60,36,25.60785312,80.09796129,6.908443987,200.2475114,rice,kolhapur,1985,107,7,Maharashtra,100.9,242.3,2401.39
90,46,42,24.00992747,81.4765632,7.495866871,250.5757251,rice,guntur,1981,49,1,Andhra Pradesh,365,822,2252.05
66,53,41,25.06636813,80.59049371,7.737412919,257.9735006,rice,mandya,2006,68,5,Karnataka,69.54,209.67,3015.1
82,40,40,23.77871957,84.79290458,6.291100932,298.9748502,rice,guntur,1994,49,1,Andhra Pradesh,367.1,955.26,2602.18
63,44,41,24.18872203,83.64938994,5.576753534,257.6218909,rice,ludhiana,1993,171,9,Punjab,245,954.45,3895.71
76,40,43,25.13727258,83.11159451,5.066554902,230.9502937,rice,east godavari,1989,46,1,Andhra Pradesh,436.3,1125,2578.5
94,53,40,20.24791757,82.94863751,5.714040431,241.7025799,rice,ahmednagar,1981,102,7,Maharashtra,8,10,1250
69,55,38,22.73200983,82.61509459,5.693070083,273.2027473,rice,gorakhpur,2002,221,12,Uttar Pradesh,314.53,664.95,2114.11
95,52,36,26.20811239,83.84951984,5.537115481,286.8057174,rice,hoshangabad,2009,43,6,Madhya Pradesh,20.4,34,1666.67
84,51,35,22.30788929,80.66276444,6.032847011,198.112328,rice,ludhiana,2008,171,9,Punjab,266.75,1189.45,4459.04
91,36,45,24.43679737,82.44428965,5.967798454,268.9915117,rice,chhindwara,1980,9,6,Madhya Pradesh,26.7,12.9,483.15
83,58,45,25.77299958,83.54269486,5.872020481,247.3512253,rice,gorakhpur,1996,221,12,Uttar Pradesh,319,712.51,2233.57
88,54,44,25.77021195,83.86386084,6.135467967,233.9240348,rice,guntur,2010,49,1,Andhra Pradesh,401.59,1090.52,2715.51
60,55,45,21.39167592,83.28860262,5.95191473,287.7989104,rice,guntur,1985,49,1,Andhra Pradesh,341,918.9,2694.72
93,47,37,21.55927868,82.15601278,6.510026882,295.2133544,rice,ahmednagar,2017,102,7,Maharashtra,16.2,37.3,2302.47
94,50,37,25.56041754,80.68173959,6.967180196,209.6953718,rice,ludhiana,2004,171,9,Punjab,259.75,1199.65,4618.48
60,55,45,21.35042507,83.33852113,5.95018904,288.2304707,rice,karnal,1991,184,4,Haryana,378.25,1035.6,2737.86
76,60,39,20.04268384,80.31744382,6.780479888,209.0855617,rice,chhindwara,2011,9,6,Madhya Pradesh,20.2,43,2128.71
83,41,43,21.04877693,82.70778343,6.253946538,232.4079549,rice,gorakhpur,2015,221,12,Uttar Pradesh,320.34,628.4,1961.67
82,40,40,23.81552344,84.82830286,6.262169943,299.1976872,rice,chhindwara,1990,9,6,Madhya Pradesh,20.8,20.7,995.19
78,40,38,26.42903521,83.85347219,7.539987922,247.9270541,rice,east godavari,1998,46,1,Andhra Pradesh,414,1044,2521.74
66,53,41,25.05309322,80.4921538,7.777852862,256.718493,rice,ahmednagar,1987,102,7,Maharashtra,6,8,1333.33
91,35,38,24.90014991,80.5071006,6.131603254,183.909567,rice,chhindwara,1980,9,6,Madhya Pradesh,26.7,12.9,483.15
77,38,36,21.86432099,80.14888169,5.941217183,225.1909945,rice,east godavari,1978,46,1,Andhra Pradesh,376.3,805.8,2141.38
73,57,41,21.36377231,84.93428944,5.83382281,272.6993817,rice,mandya,2016,68,5,Karnataka,43.66,113.68,2603.46
69,37,42,22.99885372,83.42072197,7.077288685,251.1665812,rice,ludhiana,2006,171,9,Punjab,260.6,1135,4355.33
61,53,43,26.36923345,81.05401089,6.32710395,222.3788669,rice,east godavari,1980,46,1,Andhra Pradesh,369,831,2252.03
99,55,35,21.72916157,80.27607886,6.514121733,277.7591418,rice,chhindwara,2010,9,6,Madhya Pradesh,18.3,30.2,1650.27
62,42,36,22.75857838,82.06451308,6.403202631,248.4795918,rice,karnal,2001,184,4,Haryana,481.24,1357.64,2821.14
69,37,42,22.97388124,83.37635665,7.083675857,251.6476107,rice,murshidabad,1992,804,13,West Bengal,360.16,818.81,2273.46
88,35,40,23.57708734,83.6409428,5.817437811,290.8867065,rice,ahmednagar,1995,102,7,Maharashtra,5.8,9.3,1603.45
72,45,35,25.44259416,82.96162875,5.779778995,194.3994772,rice,mandya,1982,68,5,Karnataka,62.9,194,3084.26
66,60,38,22.08541065,83.45070372,6.358594546,231.8131745,rice,ahmednagar,2001,102,7,Maharashtra,7.3,4.1,561.64
91,50,40,20.8885278,84.07399853,6.443799668,230.0867768,rice,ahmednagar,1986,102,7,Maharashtra,7,7,1000
68,58,38,23.19132693,82.98801002,6.358535933,221.7102382,rice,ludhiana,2006,171,9,Punjab,260.6,1135,4355.33
91,35,38,24.84888282,80.5200184,6.126495005,184.5309277,rice,east godavari,1989,46,1,Andhra Pradesh,436.3,1125,2578.5
78,40,38,26.46720694,83.87903119,7.587082442,248.4199136,rice,ludhiana,2007,171,9,Punjab,262.6,1190.45,4533.32
99,54,37,21.05271419,80.33531121,5.572514234,198.2638889,rice,mandya,1997,68,5,Karnataka,84.98,238.97,2812.07
76,40,43,25.19290589,83.0787087,5.068678497,231.3883073,rice,guntur,1991,49,1,Andhra Pradesh,376.57,1033.57,2744.7
88,55,45,24.61175467,80.40388833,7.728571065,252.5571526,rice,karnal,2017,184,4,Haryana,508.45,1927.62,3791.18
76,38,39,23.39113563,84.79355193,6.229273568,285.1067721,rice,chhindwara,1988,9,6,Madhya Pradesh,27.5,20.3,738.18
67,59,41,21.881311,80.99311848,6.002963302,213.3251247,rice,chhindwara,2013,9,6,Madhya Pradesh,13.81,28.05,2031.14
94,53,40,20.19254169,82.87268994,5.709481571,242.6698106,rice,kolhapur,2010,107,7,Maharashtra,112,323.12,2885
91,44,38,23.77879958,83.92640612,7.488727514,241.3603277,rice,kolhapur,1982,107,7,Maharashtra,96.5,182.6,1892.23
88,35,40,23.57945117,83.60168654,5.855855508,290.1792459,rice,guntur,1990,49,1,Andhra Pradesh,371.9,1158.49,3115.02
92,35,40,22.14152378,80.29125851,6.375635556,199.5712054,rice,chhindwara,1993,9,6,Madhya Pradesh,19.4,17.5,902.06
93,56,36,24.04253242,82.05232667,6.968418694,185.4056703,rice,bareilly,1980,199,12,Uttar Pradesh,106.8,152.9,1431.65
78,40,38,26.47532535,83.8489416,7.547683356,248.8708008,rice,mandya,1979,68,5,Karnataka,70,203.5,2907.14
74,39,38,23.27782804,84.58705032,7.776226692,233.1301728,rice,guntur,1989,49,1,Andhra Pradesh,384.4,1149.5,2990.37
73,35,38,24.87755312,81.9513774,4.996335979,185.4008745,rice,guntur,2001,49,1,Andhra Pradesh,385.18,1355.41,3518.86
78,43,42,21.30795305,83.0300926,7.289129801,193.0329025,rice,mandya,2008,68,5,Karnataka,89.36,285.55,3195.5
61,52,41,24.95785903,83.88237701,6.881687535,203.3104444,rice,sangrur,2003,175,9,Punjab,372.64,1595.12,4280.59
99,41,36,24.42628096,82.7404433,6.754944484,182.3731818,rice,meerut,2000,191,12,Uttar Pradesh,56.34,121.45,2155.86
91,36,45,24.44601219,82.45557377,5.953938731,267.2696559,rice,east godavari,2015,46,1,Andhra Pradesh,381.74,1445.57,3786.79
78,35,44,26.57657715,84.65958483,7.083488881,183.0242662,rice,gorakhpur,1996,221,12,Uttar Pradesh,319,712.51,2233.57
78,40,38,26.50077025,83.79744171,7.547858639,249.4229264,rice,ahmednagar,1988,102,7,Maharashtra,5.8,8.1,1396.55
68,57,43,26.09367791,80.36339472,5.723223021,183.6373309,rice,bareilly,2007,199,12,Uttar Pradesh,152.82,293.46,1920.3
88,55,45,24.6255845,80.40788153,7.751631002,253.3388924,rice,murshidabad,1980,804,13,West Bengal,302.5,421.39,1393.02
95,39,36,23.77215064,83.16480747,5.560895371,285.3944744,rice,kolhapur,2013,107,7,Maharashtra,109.6,341.8,3118.61
95,39,36,23.90981439,83.17516249,5.576679857,284.8132144,rice,gorakhpur,1988,221,12,Uttar Pradesh,301,518.4,1722.26
75,38,39,23.46553124,84.81390808,6.214283293,282.9976742,rice,karnal,1985,184,4,Haryana,367,1034,2817.44
74,54,38,25.66296883,83.4991493,7.131053117,218.4692708,rice,gorakhpur,1980,221,12,Uttar Pradesh,295.7,279.9,946.57
93,56,36,24.02771294,82.1192494,6.988949,185.44399,rice,chhindwara,1981,9,6,Madhya Pradesh,26.7,14.7,550.56
85,37,39,24.52455908,82.7518155,6.344757583,224.9600506,rice,bareilly,1995,199,12,Uttar Pradesh,138.82,299.28,2155.89
92,35,40,22.18829118,80.33811594,6.363041273,200.488734,rice,ludhiana,2001,171,9,Punjab,247.15,964.6,3902.89
67,58,39,25.29995902,80.57899038,5.442680418,220.2502495,rice,karnal,2004,184,4,Haryana,486.69,1526.18,3135.81
85,38,41,21.59390248,82.73915846,6.232442498,276.3144398,rice,guntur,1987,49,1,Andhra Pradesh,296,739,2496.62
61,53,43,26.40227925,81.03148744,6.349239175,222.8201837,rice,karnal,1982,184,4,Haryana,330,918,2781.82
75,38,39,23.42412211,84.78317035,6.236887425,284.8481146,rice,murshidabad,2008,804,13,West Bengal,399.5,1123.7,2812.77
78,35,44,26.57691127,84.66641748,7.070274135,182.7615607,rice,murshidabad,1996,804,13,West Bengal,337.03,908.92,2696.85
82,43,38,23.25925539,81.35627041,5.112161525,241.94877,rice,ludhiana,1990,171,9,Punjab,225,826,3671.11
74,39,38,23.21442868,84.57327604,7.771068884,233.8605287,rice,sangrur,2005,175,9,Punjab,373.8,1653.88,4424.51
91,36,45,24.41334149,82.46650903,5.936568488,267.2635733,rice,hoshangabad,1988,43,6,Madhya Pradesh,11.6,11.5,991.38
66,60,38,22.04942153,83.47544966,6.382865348,231.8030594,rice,hoshangabad,1980,43,6,Madhya Pradesh,11.6,9.1,784.48
95,52,36,26.22408797,83.83712013,5.550057734,287.0968056,rice,guntur,1980,49,1,Andhra Pradesh,375,846,2256
75,54,36,26.2763249,84.60599711,7.038211339,256.5726765,rice,karnal,1987,184,4,Haryana,309,746,2414.24
91,35,39,23.79407233,80.39101784,6.982995105,207.0092987,rice,ludhiana,1980,171,9,Punjab,95,360,3789.47
95,55,42,26.7958589,82.12240426,5.935670684,192.6706644,rice,ludhiana,2003,171,9,Punjab,253.45,1101.6,4346.42
88,35,40,23.63789139,83.60953553,5.85100026,291.0433029,rice,kolhapur,1987,107,7,Maharashtra,97,187,1927.84
88,54,44,25.7647261,83.89192707,6.128897016,233.4228829,rice,bareilly,2006,199,12,Uttar Pradesh,158.73,283.61,1786.74
65,37,40,23.42458935,83.6101315,5.3298635,188.7907331,rice,bareilly,1995,199,12,Uttar Pradesh,138.82,299.28,2155.89
99,54,37,21.09295208,80.32906728,5.58282549,199.4350938,rice,chhindwara,2004,9,6,Madhya Pradesh,22.68,15.22,671.08
93,47,37,21.53077128,82.10524502,6.521232728,296.3265133,rice,chhindwara,1990,9,6,Madhya Pradesh,20.8,20.7,995.19
91,35,39,23.76580847,80.40825873,6.934025376,206.0259271,rice,karnal,1994,184,4,Haryana,437.55,1161.52,2654.6
73,35,38,24.86612036,81.96418247,5.001026742,185.5363206,rice,hoshangabad,2003,43,6,Madhya Pradesh,12.4,16.1,1298.39
91,35,39,23.88947855,80.40606248,6.960474268,205.9391912,rice,mandya,1995,68,5,Karnataka,72.01,229.82,3191.5
81,45,35,26.55944712,80.13602204,6.162729891,219.5390736,rice,chhindwara,1985,9,6,Madhya Pradesh,27.1,24.2,892.99
72,45,35,25.39777491,82.89777485,5.729967906,194.4000992,rice,murshidabad,2007,804,13,West Bengal,398.4,1142.4,2867.47
91,44,38,23.87337149,83.92360709,7.457174336,239.6544979,rice,kolhapur,1985,107,7,Maharashtra,100.9,242.3,2401.39
67,45,38,22.71685686,82.2068311,7.302210461,261.4634671,rice,chhindwara,2015,9,6,Madhya Pradesh,31,54,1741.94
76,47,42,20.15894523,83.314008,5.748163118,263.4968794,rice,chhindwara,1996,9,6,Madhya Pradesh,19,15.8,831.58
84,51,35,22.31793243,80.67772886,6.042738034,198.3115807,rice,guntur,2014,49,1,Andhra Pradesh,333.74,1298.65,3891.24
82,40,40,23.82111487,84.79624072,6.274548288,299.1450682,rice,meerut,1981,191,12,Uttar Pradesh,21.4,21.2,990.65
81,41,38,22.75568912,83.74872688,7.532295785,201.6585254,rice,meerut,2017,191,12,Uttar Pradesh,52.41,145.29,2772.12
60,55,44,23.0276661,82.31340905,7.884863935,263.8685316,rice,ahmednagar,2000,102,7,Maharashtra,5.5,3.8,690.91
65,60,43,21.94123809,81.92756963,5.677612695,227.3441763,rice,karnal,1991,184,4,Haryana,378.25,1035.6,2737.86
64,45,43,25.63105134,83.55863419,5.514093101,209.2508972,rice,ahmednagar,2008,102,7,Maharashtra,9.3,9.1,978.49
88,35,40,23.59222785,83.61083868,5.863911129,291.494709,rice,ahmednagar,2017,102,7,Maharashtra,16.2,37.3,2302.47
76,40,43,25.16711806,83.15823857,5.057063663,230.7704131,rice,chhindwara,1992,9,6,Madhya Pradesh,18.6,12.9,693.55
90,44,38,23.78860195,83.8719046,7.467460509,240.9885178,rice,bareilly,2014,199,12,Uttar Pradesh,163.95,337.57,2058.98
99,41,36,24.41733426,82.78356077,6.713866096,182.5715516,rice,bareilly,2009,199,12,Uttar Pradesh,163.08,290.13,1779.07
85,52,45,26.33786149,82.32967587,7.231298415,265.7146602,rice,hoshangabad,2016,43,6,Madhya Pradesh,122,280.66,2300.49
84,51,35,22.30314996,80.6133316,6.060050228,197.1801191,rice,ahmednagar,2004,102,7,Maharashtra,8,5.8,725
93,47,37,21.57336098,82.19799917,6.498631368,296.9944729,rice,sangrur,1996,175,9,Punjab,315.4,1185.64,3759.16
85,58,41,21.76044057,80.39905486,7.022599209,226.0299784,rice,murshidabad,2010,804,13,West Bengal,304.18,861.73,2832.96
66,60,38,22.05666371,83.43432199,6.373801086,232.2095459,rice,ahmednagar,2001,102,7,Maharashtra,7.3,4.1,561.64
73,57,41,21.39163703,84.9399714,5.807435701,272.3360687,rice,meerut,2015,191,12,Uttar Pradesh,68.4,188.14,2750.77
83,58,45,25.73952384,83.50076191,5.851999072,246.4697478,rice,mandya,2002,68,5,Karnataka,43.12,122.36,2837.66
85,37,39,24.46888172,82.77800755,6.367192945,224.2500505,rice,gorakhpur,2016,221,12,Uttar Pradesh,318.29,702.75,2207.85
60,55,44,22.9406443,82.33035197,7.841691363,263.1973135,rice,ahmednagar,1989,102,7,Maharashtra,6.3,9.8,1555.56
92,35,40,22.16141333,80.31565228,6.341657273,200.3245863,rice,east godavari,1983,46,1,Andhra Pradesh,436.7,965.6,2211.13
60,55,44,23.01746727,82.33178725,7.846174077,264.5642225,rice,murshidabad,1982,804,13,West Bengal,287.28,265.63,924.64
67,58,39,25.27410092,80.57005754,5.467946156,220.6107892,rice,hoshangabad,2011,43,6,Madhya Pradesh,26,52.3,2011.54
92,35,40,22.14903888,80.26581184,6.344032529,200.7688428,rice,hoshangabad,1989,43,6,Madhya Pradesh,12,12.4,1033.33
73,57,41,21.50248055,84.94190841,5.799129622,272.547085,rice,meerut,1985,191,12,Uttar Pradesh,26.2,45.7,1744.27
72,40,38,20.43969454,82.17483566,7.609787904,245.4782599,rice,guntur,1987,49,1,Andhra Pradesh,296,739,2496.62
73,57,41,21.44607998,84.92177206,5.857537404,271.4341248,rice,hoshangabad,2007,43,6,Madhya Pradesh,17.1,18.61,1088.3
93,53,38,26.95450124,81.86544149,7.087128688,289.9434743,rice,mandya,1992,68,5,Karnataka,76.32,239.19,3134.04
99,41,36,24.46393356,82.74580055,6.726300897,182.1623924,rice,east godavari,2017,46,1,Andhra Pradesh,386.54,1672.79,4327.61
90,46,42,23.92687532,81.43519893,7.509253149,250.6171672,rice,east godavari,2008,46,1,Andhra Pradesh,410.09,1513.26,3690.07
91,35,38,24.90029951,80.50856597,6.156765896,183.4781896,rice,meerut,1987,191,12,Uttar Pradesh,19,29.8,1568.42
67,43,39,26.02959023,84.98098142,5.990515351,187.1795173,rice,guntur,2003,49,1,Andhra Pradesh,197.48,555.61,2813.59
95,39,36,23.85714605,83.14914435,5.570104043,285.4191833,rice,sangrur,1988,175,9,Punjab,220,721,3277.27
67,47,44,26.71426669,81.79339435,7.863386927,281.0825189,rice,ahmednagar,2004,102,7,Maharashtra,8,5.8,725
95,39,36,23.96696341,83.19407126,5.57742974,285.7486515,rice,meerut,2000,191,12,Uttar Pradesh,56.34,121.45,2155.86
91,53,40,26.52018218,81.42730808,5.397320257,264.6461096,rice,meerut,2006,191,12,Uttar Pradesh,50.9,113.85,2236.86
81,45,35,26.60240968,80.13097239,6.189781891,218.3177499,rice,chhindwara,2005,9,6,Madhya Pradesh,21.57,16.49,764.49
88,35,40,23.64072912,83.59401417,5.835890686,290.6957446,rice,ahmednagar,1985,102,7,Maharashtra,6.7,6.4,955.22
97,36,45,22.2589584,81.84983937,6.94160637,276.5185158,rice,east godavari,2017,46,1,Andhra Pradesh,386.54,1672.79,4327.61
83,41,43,21.08239307,82.68218213,6.263814877,233.4014809,rice,ahmednagar,1997,102,7,Maharashtra,10.3,12.6,1223.3
83,41,43,21.14441831,82.66748352,6.235399466,231.710861,rice,bareilly,2016,199,12,Uttar Pradesh,160.28,358.38,2236
99,41,36,24.49299362,82.71952713,6.729955614,182.4451123,rice,ahmednagar,1988,102,7,Maharashtra,5.8,8.1,1396.55
94,53,40,20.2914732,82.90502074,5.714817646,242.8975273,rice,sangrur,2000,175,9,Punjab,363.72,1370,3766.63
88,54,44,25.74407409,83.82606484,6.141513986,232.9992737,rice,ludhiana,1996,171,9,Punjab,239,860.45,3600.21
92,36,45,24.40811022,82.38292741,5.952729143,267.6765663,rice,murshidabad,2006,804,13,West Bengal,395.07,1030.7,2608.9
90,42,43,20.90645881,81.97265481,6.498535047,202.1363563,rice,chhindwara,1995,9,6,Madhya Pradesh,19.6,11.1,566.33
60,48,39,24.28274055,80.32678096,7.026350735,231.0297005,rice,sangrur,1997,175,9,Punjab,339.56,1301.16,3831.9
94,50,37,25.64447757,80.6636189,6.941881883,208.8246609,rice,sangrur,1988,175,9,Punjab,220,721,3277.27
85,38,41,21.53091985,82.84949314,6.228601768,277.1712798,rice,east godavari,1996,46,1,Andhra Pradesh,422,1017,2409.95
88,46,42,22.59094501,83.4511157,6.60547151,194.5743017,rice,hoshangabad,1992,43,6,Madhya Pradesh,10.7,12.8,1196.26
80,43,39,21.65803998,80.6292911,7.07544255,210.8997043,rice,gorakhpur,2013,221,12,Uttar Pradesh,311.9,760.63,2438.7
95,55,42,26.77565118,82.11817359,5.94620544,193.4405293,rice,guntur,2010,49,1,Andhra Pradesh,401.59,1090.52,2715.51
93,56,36,24.04467869,82.08204709,6.918327454,185.159934,rice,chhindwara,1997,9,6,Madhya Pradesh,19.7,14.9,756.35
85,52,45,26.3347154,82.38819836,7.231434254,266.0440731,rice,gorakhpur,1996,221,12,Uttar Pradesh,319,712.51,2233.57
99,41,36,24.42057175,82.74399291,6.727216797,183.0388989,rice,ludhiana,1989,171,9,Punjab,210,877,4176.19
61,52,41,25.05437733,83.89086984,6.894279446,206.557023,rice,karnal,2013,184,4,Haryana,484.56,1677.4,3461.7
68,58,38,23.20128027,82.97824225,6.338675875,220.9876934,rice,ludhiana,2010,171,9,Punjab,269.3,1185.35,4401.6
67,45,38,22.77131868,82.20049106,7.330573562,260.0391494,rice,karnal,1990,184,4,Haryana,391.51,1059.84,2707.07
66,53,41,25.01353118,80.50571506,7.802035235,255.9811377,rice,gorakhpur,1989,221,12,Uttar Pradesh,473,884,1868.92
60,36,43,23.44621401,83.07172282,5.301967384,220.1895838,rice,karnal,1980,184,4,Haryana,308,861,2795.45
84,50,44,25.49997628,81.38817399,5.91660078,181.1256943,rice,sangrur,2009,175,9,Punjab,381.88,1800.28,4714.26
76,40,43,25.16774439,83.09122796,5.053871483,232.2765523,rice,meerut,1987,191,12,Uttar Pradesh,19,29.8,1568.42
81,53,42,23.63722749,81.07728859,5.173293745,233.7950254,rice,meerut,1995,191,12,Uttar Pradesh,27.7,67.82,2448.33
76,49,42,24.99161846,84.48874959,5.190191053,195.6171204,rice,gorakhpur,1995,221,12,Uttar Pradesh,314.22,648.55,2064
83,60,36,25.65657938,80.12852532,6.90638282,201.2864164,rice,meerut,1991,191,12,Uttar Pradesh,20.79,41.53,1997.3
67,58,39,25.28958987,80.55185956,5.451121288,220.619233,rice,hoshangabad,1984,43,6,Madhya Pradesh,13.5,13.4,992.59
60,36,43,23.36774674,83.07755493,5.282991671,219.3255734,rice,ahmednagar,2002,102,7,Maharashtra,7.4,1.7,229.73
93,47,37,21.55724882,82.1990228,6.535848317,296.0582492,rice,karnal,1994,184,4,Haryana,437.55,1161.52,2654.6
67,47,44,26.78070383,81.80205486,7.885256546,280.2500052,rice,meerut,2003,191,12,Uttar Pradesh,46.69,105.3,2255.3
69,55,38,22.75255295,82.65781455,5.688174892,270.9454661,rice,meerut,1997,191,12,Uttar Pradesh,46.91,119.39,2544.85
92,35,40,22.19074326,80.2916655,6.371729031,200.9088591,rice,bareilly,1983,199,12,Uttar Pradesh,129.2,185.4,1434.98
78,58,44,26.80288487,80.89259573,5.091821672,283.6793662,rice,ahmednagar,1985,102,7,Maharashtra,6.7,6.4,955.22
85,58,41,21.74431192,80.39811939,7.014927526,226.2885334,rice,meerut,2001,191,12,Uttar Pradesh,54.57,128.07,2347.03
93,56,42,23.96296126,82.21700041,7.397349649,195.2439861,rice,ludhiana,1988,171,9,Punjab,187,606,3240.64
99,57,35,26.83320663,81.20555371,5.953652577,272.044739,rice,east godavari,1980,46,1,Andhra Pradesh,369,831,2252.03
69,46,41,23.6428421,80.25391214,5.013285126,263.256694,rice,kolhapur,1996,107,7,Maharashtra,103.3,279.7,2707.65
69,46,41,23.5907902,80.30436778,5.010655855,262.203216,rice,sangrur,1989,175,9,Punjab,262,1065,4064.89
82,40,40,23.81981259,84.75415475,6.266363378,297.9138325,rice,gorakhpur,1978,221,12,Uttar Pradesh,275,279.9,1017.82
76,49,42,24.94578621,84.45625493,5.217318,196.875923,rice,east godavari,1996,46,1,Andhra Pradesh,422,1017,2409.95
91,35,39,23.81004838,80.433149,6.970006923,206.3994323,rice,ahmednagar,2005,102,7,Maharashtra,8,3.5,437.5
69,46,41,23.65289169,80.29556405,4.997951806,262.2883818,rice,kolhapur,2012,107,7,Maharashtra,108.5,283.96,2617.14
70,46,41,23.7525166,80.26176839,4.992436851,263.7859359,rice,sangrur,1981,175,9,Punjab,112,384,3428.57
93,56,36,23.99364714,82.04465448,6.960979623,185.9043906,rice,gorakhpur,1984,221,12,Uttar Pradesh,300.6,357.4,1188.96
